trade_date,close,pct_chg,vol,ema24,ma120,ma250,rise,fall,rise_limit,fall_limit,rise_limit_count,ema24_up,ma120_up,north_money,pct_chg_v,vol_5,vol_v,ema24_on_v,ma120_on_v,ma250_on_v,rise_fall_v,rise_limit_fall_limit_v,rise_limit_count_5,rise_limit_count_v,ema24_up_5,ema24_up_v,ma120_up_5,ma120_up_v,north_money_5,north_money_v1,north_money_v,v,v_5
20060905,1664.078,0.3957,40533493.0,1632.27,1549.62,1355.93,553,585,8,0,2,895,754,0.0,1.3,35231873.6,3.4499999999999997,5,4,3,-0.09,3.0,1.2,5.01,849.8,4.2,727.0,3.12,0.0,0.0,0.0,2.9,3.0
20060904,1657.52,1.2726,33093426.0,1629.5,1546.24,1353.94,1111,61,16,0,2,867,733,0.0,4.25,36735257.2,2.7,5,4,3,2.7,3.0,0.8,7.5,836.4,4.16,715.4,3.06,0.0,0.0,0.0,3.6,2.9
20060901,1636.691,-1.3232,35954575.0,1627.06,1542.93,1351.91,195,987,3,0,1,624,679,0.0,-4.4,37984820.6,2.8499999999999996,5,4,3,-2.0100000000000002,3.0,0.4,7.5,828.6,3.0,708.6,2.88,0.0,0.0,0.0,2.3,2.9
20060831,1658.638,0.208,35135016.0,1626.23,1539.67,1349.99,661,458,11,0,1,955,745,0.0,0.7000000000000001,36358228.4,2.91,5,4,3,0.54,3.0,0.2,15.0,801.6,4.76,701.8,3.18,0.0,0.0,0.0,3.8,2.9
20060830,1655.195,0.2526,31442858.0,1623.41,1536.22,1347.96,743,376,7,0,0,908,724,0.0,0.8500000000000001,34343484.6,2.7600000000000002,5,4,3,0.99,3.0,0.0,0.0,706.4,5.16,681.2,3.18,0.0,0.0,0.0,2.5,2.7
20060829,1651.024,0.0355,48050411.0,1620.64,1532.85,1345.93,506,623,5,0,0,828,696,0.0,0.1,33497494.4,4.29,5,4,3,-0.30000000000000004,3.0,0.0,0.0,597.6,5.56,656.2,3.18,0.0,0.0,0.0,2.5,2.4
20060828,1650.438,1.6884,39341243.0,1618.0,1529.59,1344.1,1130,48,12,1,0,828,699,0.0,5.6499999999999995,29227654.4,4.050000000000001,5,4,3,2.7600000000000002,2.55,0.0,0.0,509.2,6.52,640.2,3.2700000000000005,0.0,0.0,0.0,3.3,2.3
20060825,1623.034,0.001,27821614.0,1615.18,1526.58,1342.21,571,538,8,0,0,489,645,0.0,0.0,26034269.4,3.21,5,4,3,0.09,3.0,0.0,0.0,404.8,4.84,616.8,3.1500000000000004,0.0,0.0,0.0,2.4,1.9
20060824,1623.017,0.6587,25061297.0,1614.5,1523.83,1340.46,847,268,7,0,0,479,642,0.0,2.2,25264796.2,2.9699999999999998,5,4,3,1.56,3.0,0.0,0.0,359.6,5.32,605.4,3.18,0.0,0.0,0.0,2.7,1.6
20060823,1612.396,-0.0594,27212907.0,1613.76,1521.02,1338.64,389,741,5,0,0,364,599,0.0,-0.2,24930917.6,3.2700000000000005,-5,4,3,-0.9299999999999999,3.0,0.4,0.0,324.2,4.48,599.2,3.0,0.0,0.0,0.0,1.3,1.4
20060822,1613.355,0.7623,26701211.0,1613.88,1518.47,1336.93,839,257,6,0,0,386,616,0.0,2.55,25201135.8,3.18,-5,4,3,1.59,3.0,0.8,0.0,318.6,4.84,605.4,3.06,0.0,0.0,0.0,1.8,1.7
20060821,1601.15,0.196,23374318.0,1613.92,1515.85,1335.13,571,534,4,1,0,306,582,0.0,0.65,23912736.4,2.94,-5,4,3,0.09,1.7999999999999998,0.8,0.0,288.6,4.24,600.2,2.91,0.0,0.0,0.0,1.3,1.7
20060818,1598.0179999999998,-0.3314,23974248.0,1615.03,1513.32,1333.34,320,795,2,0,0,263,588,0.0,-1.1,24368882.8,2.94,-5,4,3,-1.29,3.0,1.0,0.0,257.4,4.08,587.8,3.0,0.0,0.0,0.0,1.1,1.6
20060817,1603.332,-0.8091,23391904.0,1616.51,1510.81,1331.5,285,886,6,2,2,302,611,0.0,-2.7,24264326.6,2.88,-5,4,3,-1.53,1.5,1.2,5.01,253.6,4.76,596.0,3.09,0.0,0.0,0.0,1.4,1.7
20060816,1616.41,1.3006,28563998.0,1617.66,1508.19,1329.6,1047,93,13,0,2,336,630,0.0,4.35,24850573.0,3.4499999999999997,-5,4,3,2.52,3.0,1.0,6.0,234.8,5.72,595.4,3.18,0.0,0.0,0.0,2.7,2.0
20060815,1595.6570000000006,1.5865,20259214.0,1617.77,1505.42,1327.55,1084,79,11,0,0,236,590,0.0,5.300000000000001,23464980.6,2.58,-5,4,3,2.58,3.0,1.0,0.0,195.6,4.84,583.4,3.0300000000000002,0.0,0.0,0.0,2.1,2.0
20060814,1570.7379999999994,-2.1911,25655050.0,1619.69,1502.86,1325.6,107,1053,5,3,1,150,520,0.0,-7.3,24089737.4,3.18,-5,4,3,-2.46,0.75,1.0,3.0,172.0,3.48,578.0,2.7,0.0,0.0,0.0,0.5,2.0
20060811,1605.9260000000006,-0.0087,23451467.0,1623.94,1500.33,1323.73,626,459,8,0,1,244,629,0.0,-0.05,23778568.6,2.9699999999999998,-5,4,3,0.44999999999999996,3.0,0.8,3.75,155.8,6.28,568.2,3.33,0.0,0.0,0.0,2.0,1.9
20060810,1606.065,1.742,26323136.0,1625.51,1497.51,1321.66,1056,91,13,0,1,208,608,0.0,5.8,24261686.0,3.24,-5,4,3,2.52,3.0,0.6,5.01,126.2,6.6,554.2,3.3000000000000003,0.0,0.0,0.0,2.9,1.5
20060809,1578.566,-0.1272,21636036.0,1627.2,1494.72,1319.57,484,616,9,1,2,140,570,0.0,-0.4,23161517.4,2.79,-5,4,3,-0.36,2.4000000000000004,0.4,15.0,118.2,4.72,568.8,3.0,0.0,0.0,0.0,2.6,1.2
20060808,1580.5770000000002,2.1417,23382998.0,1631.43,1492.39,1317.6,1133,38,24,1,0,118,563,0.0,7.1499999999999995,24407462.8,2.88,-5,4,3,2.82,2.7600000000000002,0.0,0.0,121.0,3.92,591.6,2.8499999999999996,0.0,0.0,0.0,2.2,0.8
20060807,1547.436,-1.4466,24099206.0,1635.85,1489.94,1315.64,192,961,3,18,0,69,471,0.0,-4.8,26192995.2,2.7600000000000002,-5,4,3,-2.0100000000000002,-2.13,0.0,0.0,130.6,2.12,617.4,2.2800000000000002,0.0,0.0,0.0,0.0,0.4
20060804,1570.15,-1.9305,25867054.0,1643.54,1487.71,1313.74,103,1053,3,5,0,96,559,0.0,-6.45,28104051.2,2.7600000000000002,-5,4,3,-2.46,-0.75,0.0,0.0,158.6,2.44,669.6,2.4899999999999998,0.0,0.0,0.0,0.0,0.3
20060803,1601.058,0.0116,20822293.0,1649.92,1485.31,1311.64,540,552,5,0,0,168,681,0.0,0.05,29584434.0,2.0999999999999996,-5,4,3,-0.03,3.0,0.4,0.0,231.2,2.92,734.0,2.79,0.0,0.0,0.0,1.2,0.6
20060802,1600.872,0.0161,27865763.0,1654.17,1482.55,1309.42,497,628,2,4,0,154,684,0.0,0.05,32660341.6,2.55,-5,4,3,-0.36,-0.99,0.6,0.0,310.0,2.0,779.2,2.64,0.0,0.0,0.0,0.7,0.8
20060801,1600.614,-0.7515,32310660.0,1658.81,1479.96,1307.1,277,827,1,4,0,166,692,0.0,-2.5,33320635.2,2.91,-5,4,3,-1.5,-1.7999999999999998,0.8,0.0,420.2,1.6,827.8,2.52,0.0,0.0,0.0,0.3,1.1
20060731,1612.733,-2.9661,33654486.0,1663.87,1477.3,1304.78,79,1058,3,18,0,209,732,0.0,-9.9,33706063.4,3.0,-5,4,3,-2.58,-2.13,1.6,0.0,520.2,1.6,872.8,2.52,0.0,0.0,0.0,-0.5,1.8
20060728,1662.031,-0.7842,33268968.0,1668.32,1474.59,1302.39,312,802,9,0,2,459,881,0.0,-2.6,33211967.8,3.0,-5,4,3,-1.32,3.0,2.0,3.0,586.0,3.12,901.4,2.94,0.0,0.0,0.0,1.2,2.5
20060727,1675.168,-0.6809999999999999,36201831.0,1668.86,1471.23,1299.79,229,904,5,0,1,562,907,0.0,-2.25,32550272.0,3.33,5,4,3,-1.7999999999999998,3.0,1.8,1.6800000000000002,600.2,3.76,903.2,3.0,0.0,0.0,0.0,2.1,2.8
20060726,1686.654,0.0708,31167231.0,1668.31,1467.7,1297.19,568,499,10,0,1,705,927,0.0,0.25,31042145.2,3.0,5,4,3,0.18,3.0,1.6,1.8599999999999999,578.4,4.88,897.2,3.09,0.0,0.0,0.0,2.6,2.7
20060725,1685.461,1.1715,34237801.0,1666.72,1464.11,1294.61,912,190,13,0,4,666,917,0.0,3.9000000000000004,31820665.0,3.24,5,4,3,1.98,3.0,1.4,8.58,512.8,5.2,880.6,3.12,0.0,0.0,0.0,3.7,2.2
20060724,1665.944,0.037000000000000005,31184008.0,1665.09,1460.53,1292.02,476,596,15,0,2,538,875,0.0,0.1,31254175.6,3.0,5,4,3,-0.33,3.0,1.2,5.01,485.6,4.44,879.6,2.9699999999999998,0.0,0.0,0.0,2.7,2.0
20060721,1665.328,0.6166,29960489.0,1665.02,1457.07,1289.54,712,360,10,2,1,530,890,0.0,2.05,31458160.6,2.8499999999999996,5,4,3,0.99,2.0100000000000002,1.4,2.13,472.0,4.48,882.2,3.0300000000000002,0.0,0.0,0.0,2.7,2.0
20060720,1655.122,0.6055,28661197.0,1664.99,1453.47,1286.92,815,279,9,1,0,453,877,0.0,2.0,33783623.6,2.55,-5,4,3,1.47,2.4000000000000004,1.4,0.0,435.0,4.16,878.8,3.0,0.0,0.0,0.0,1.6,2.0
20060719,1645.16,-2.321,35059830.0,1665.85,1449.75,1284.37,185,949,7,4,0,377,844,0.0,-7.75,41545702.0,2.52,-5,4,3,-2.0100000000000002,0.81,1.6,0.0,407.4,3.72,876.2,2.88,0.0,0.0,0.0,0.2,1.4
20060718,1684.2520000000006,0.0811,31405354.0,1667.64,1446.06,1281.95,613,451,16,0,3,530,912,0.0,0.25,44290914.2,2.13,5,4,3,0.44999999999999996,3.0,2.4,3.75,520.6,4.08,908.6,3.0,0.0,0.0,0.0,2.6,1.8
20060717,1682.8870000000006,1.0617,32203933.0,1666.2,1442.21,1279.35,944,143,28,0,3,470,888,0.0,3.55,46026933.4,2.0999999999999996,5,4,3,2.2199999999999998,3.0,2.4,3.75,610.2,3.08,927.4,2.88,0.0,0.0,0.0,3.0,1.8
20060714,1665.208,0.5698,41587804.0,1664.75,1438.41,1276.77,713,362,22,1,1,345,873,0.0,1.9,47396052.0,2.64,5,4,3,0.99,2.73,3.2,0.9299999999999999,709.4,1.96,948.4,2.7600000000000002,0.0,0.0,0.0,2.4,1.8
20060713,1655.773,-4.8406,67471589.0,1664.71,1434.62,1274.3,60,1079,7,256,1,315,864,0.0,-16.15,48964516.6,4.14,-5,4,3,-2.67,-2.8499999999999996,4.6,0.66,831.8,1.52,972.2,2.67,0.0,0.0,0.0,-1.0,1.8
20060712,1740.0,-0.3326,48785891.0,1665.49,1431.0,1271.9,396,697,13,5,4,943,1006,0.0,-1.1,45482732.6,3.21,5,4,3,-0.8400000000000001,1.32,5.6,2.13,969.0,3.88,1000.0,3.0300000000000002,0.0,0.0,0.0,2.1,2.7
20060711,1745.806,0.6618,40085450.0,1659.01,1426.63,1269.26,634,429,14,2,3,978,1006,0.0,2.2,47869715.6,2.52,5,4,3,0.5700000000000001,2.25,5.2,1.7399999999999998,945.8,4.12,990.8,3.06,0.0,0.0,0.0,2.6,2.9
20060710,1734.329,0.2392,39049526.0,1651.46,1422.16,1266.7,673,391,24,0,7,966,993,0.0,0.8,50715924.0,2.31,5,4,3,0.81,3.0,5.2,4.050000000000001,940.4,4.12,983.0,3.0300000000000002,0.0,0.0,0.0,2.7,2.8
20060707,1730.19,-0.6477,49430127.0,1644.25,1417.68,1264.2,466,613,19,0,8,957,992,0.0,-2.15,52633337.2,2.82,5,4,3,-0.42000000000000004,3.0,4.4,5.46,941.4,4.08,976.4,3.06,0.0,0.0,0.0,2.5,2.9
20060706,1741.47,1.3334,50062669.0,1636.78,1413.1,1261.77,1068,41,33,0,6,1001,1003,0.0,4.45,52714727.0,2.8499999999999996,5,4,3,2.79,3.0,3.4,5.28,927.0,4.32,956.8,3.1500000000000004,0.0,0.0,0.0,3.4,3.0
20060705,1718.555,2.2008,60720806.0,1627.68,1408.27,1259.21,343,755,15,0,2,827,960,0.0,7.35,53061998.8,3.42,5,4,3,-1.1400000000000001,3.0,2.6,2.31,916.0,3.6,944.2,3.06,0.0,0.0,0.0,3.1,3.1
20060704,1681.547,-0.9271,54316492.0,1619.78,1403.69,1256.72,349,731,12,1,3,951,967,0.0,-3.1,47561957.8,3.42,5,4,3,-1.0499999999999998,2.55,2.2,4.08,919.8,4.12,932.0,3.12,0.0,0.0,0.0,2.3,2.9
20060703,1697.2820000000006,1.4993,48636592.0,1614.4,1399.32,1254.4,883,161,21,0,3,971,960,0.0,5.0,43989016.2,3.33,5,4,3,2.07,3.0,1.8,5.01,900.2,4.32,920.4,3.12,0.0,0.0,0.0,3.4,3.0
20060630,1672.211,0.0355,49837076.0,1607.2,1394.8,1252.01,377,624,13,1,3,885,894,0.0,0.1,42161547.8,3.54,5,4,3,-0.75,2.58,1.4,6.42,875.8,4.04,908.6,2.94,0.0,0.0,0.0,2.8,2.9
20060629,1671.618,1.9723,51799028.0,1601.54,1390.5,1249.79,990,67,18,1,2,946,940,0.0,6.550000000000001,39199488.2,3.96,5,4,3,2.61,2.67,1.0,6.0,843.2,4.48,908.6,3.09,0.0,0.0,0.0,3.8,2.9
20060628,1639.286,-0.0162,33220601.0,1595.45,1386.11,1247.44,475,543,10,1,0,846,899,0.0,-0.05,35332860.2,2.82,5,4,3,-0.21000000000000002,2.46,0.8,0.0,780.0,4.32,899.0,3.0,0.0,0.0,0.0,2.2,2.6
20060627,1639.5510000000006,0.3736,36451784.0,1591.64,1381.91,1245.23,523,500,7,2,1,853,909,0.0,1.25,36629916.0,3.0,5,4,3,0.06,1.6800000000000002,1.0,3.0,751.4,4.56,902.0,3.0300000000000002,0.0,0.0,0.0,2.6,2.6
20060626,1633.4489999999994,1.7275,39499250.0,1587.47,1377.67,1242.96,929,105,21,2,1,849,901,0.0,5.75,36446981.4,3.24,5,4,3,2.4000000000000004,2.4899999999999998,1.4,2.13,725.4,4.68,902.6,3.0,0.0,0.0,0.0,3.2,2.7
20060623,1605.711,0.6043,35026778.0,1583.47,1373.53,1240.8,791,257,18,1,1,722,894,0.0,2.0,35659540.8,2.94,5,4,3,1.53,2.67,1.6,1.8599999999999999,695.6,4.16,902.6,2.9699999999999998,0.0,0.0,0.0,2.7,2.6
20060622,1596.066,-0.1283,32465888.0,1581.54,1369.58,1238.81,418,651,11,1,1,630,892,0.0,-0.44999999999999996,35368707.6,2.7600000000000002,5,4,3,-0.66,2.4899999999999998,2.0,1.5,679.2,3.72,901.4,2.9699999999999998,0.0,0.0,0.0,2.2,2.6
20060621,1598.116,0.3632,39705880.0,1580.28,1365.68,1236.85,352,721,13,3,1,703,914,0.0,1.2,34570209.6,3.4499999999999997,5,4,3,-1.02,1.8599999999999999,2.2,1.35,650.8,4.32,896.0,3.06,0.0,0.0,0.0,2.4,2.5
20060620,1592.332,0.3811,35537111.0,1578.73,1361.72,1234.99,646,387,19,3,3,723,912,0.0,1.25,33116654.2,3.21,5,4,3,0.75,2.19,2.6,3.4499999999999997,600.8,4.8,883.2,3.09,0.0,0.0,0.0,2.8,2.3
20060619,1586.286,0.7507,35562047.0,1577.54,1357.83,1233.08,745,280,19,4,2,700,901,0.0,2.5,32499368.6,3.2700000000000005,5,4,3,1.35,1.9500000000000002,2.4,2.4899999999999998,544.2,5.16,876.6,3.09,0.0,0.0,0.0,2.9,2.0
20060616,1574.467,2.6393,33572612.0,1576.78,1353.93,1230.86,1025,60,18,1,3,640,888,0.0,8.8,31686214.0,3.18,-5,4,3,2.67,2.67,2.0,4.5,484.6,5.28,868.4,3.06,0.0,0.0,0.0,2.9,1.6
20060615,1533.98,0.1732,28473398.0,1576.98,1350.11,1228.7,589,461,9,8,2,488,865,0.0,0.6,34372475.0,2.4899999999999998,-5,4,3,0.36,0.18,1.6,3.75,438.8,4.44,866.6,3.0,0.0,0.0,0.0,1.5,1.0
20060614,1531.3270000000002,-1.1087,32438103.0,1580.72,1346.61,1226.62,425,659,15,7,3,453,850,0.0,-3.7,39593170.0,2.46,-5,4,3,-0.66,1.08,1.4,6.42,462.8,3.92,881.6,2.88,0.0,0.0,0.0,1.3,0.9
20060613,1548.495,-0.2771,32450683.0,1585.02,1343.0,1224.56,658,396,14,4,2,440,879,0.0,-0.8999999999999999,46122612.6,2.0999999999999996,-5,4,3,0.75,1.6800000000000002,2.0,3.0,488.4,3.6,897.4,2.94,0.0,0.0,0.0,1.4,0.4
20060612,1552.7979999999998,0.0911,31496274.0,1588.19,1339.26,1222.52,573,470,14,13,0,402,860,0.0,0.3,51317068.0,1.83,-5,4,3,0.30000000000000004,0.12,3.4,0.0,597.0,2.68,926.2,2.79,0.0,0.0,0.0,0.9,0.6
20060609,1551.384,-2.52,47003917.0,1591.27,1335.38,1220.55,194,898,8,14,1,411,879,0.0,-8.4,58477367.4,2.4000000000000004,-5,4,3,-1.92,-0.81,5.8,0.51,718.0,2.28,960.4,2.7600000000000002,0.0,0.0,0.0,-0.1,1.0
20060608,1591.49,0.1224,54576873.0,1594.74,1331.45,1218.58,495,587,28,7,1,608,940,0.0,0.4,64705522.2,2.52,-5,4,3,-0.27,1.7999999999999998,9.4,0.33,833.8,2.92,988.6,2.8499999999999996,0.0,0.0,0.0,1.1,1.5
20060607,1589.545,-5.335,65085316.0,1595.02,1327.3,1216.43,49,1047,7,315,6,581,929,0.0,-17.8,67358920.4,2.91,-5,4,3,-2.73,-2.88,12.6,1.44,916.2,2.52,1005.2,2.7600000000000002,0.0,0.0,0.0,-1.1,2.1
20060606,1679.126,-0.3264,58422960.0,1595.5,1323.21,1214.3,391,673,27,2,9,983,1023,0.0,-1.1,65745053.0,2.67,5,4,3,-0.81,2.58,13.4,2.0100000000000002,987.4,4.0,1009.8,3.0300000000000002,0.0,0.0,0.0,2.2,2.7
20060605,1684.624,0.912,67297771.0,1588.23,1318.38,1211.88,853,214,43,4,12,1007,1031,0.0,3.05,64678007.6,3.12,5,4,3,1.7999999999999998,2.4899999999999998,14.4,2.4899999999999998,981.8,4.12,990.4,3.12,0.0,0.0,0.0,2.9,2.9
20060602,1669.399,-0.8785,78144691.0,1579.85,1313.48,1209.43,576,487,46,4,19,990,1020,0.0,-2.9499999999999997,61561487.0,3.81,5,4,3,0.24,2.52,13.8,4.14,969.4,4.08,966.4,3.18,0.0,0.0,0.0,2.5,3.0
20060601,1684.195,2.6135,67843864.0,1572.06,1308.83,1207.04,1068,29,103,0,17,1020,1023,0.0,8.7,54677055.2,3.7199999999999998,5,4,3,2.8499999999999996,3.0,12.4,4.11,947.0,4.32,936.2,3.2700000000000005,0.0,0.0,0.0,3.8,3.2
20060531,1641.3,-0.9647,57015979.0,1562.31,1304.09,1204.7,436,625,34,1,10,937,952,0.0,-3.2,49318156.8,3.4799999999999995,5,4,3,-0.54,2.82,9.4,3.18,907.8,4.12,906.4,3.1500000000000004,0.0,0.0,0.0,2.3,2.9
20060530,1657.2879999999998,0.5308,53087733.0,1555.44,1299.69,1202.55,678,314,44,0,14,955,926,0.0,1.75,49369047.4,3.24,5,4,3,1.1099999999999999,3.0,8.6,4.89,871.6,4.4,886.2,3.12,0.0,0.0,0.0,3.0,2.8
20060529,1648.5379999999998,2.1466,51715168.0,1546.58,1295.09,1200.33,960,59,50,0,9,945,911,0.0,7.1499999999999995,52731529.8,2.94,5,4,3,2.64,3.0,8.0,3.3600000000000003,857.2,4.4,876.6,3.12,0.0,0.0,0.0,3.5,2.3
20060526,1613.894,1.4119,43722532.0,1537.72,1290.51,1198.13,912,97,46,0,12,878,869,0.0,4.699999999999999,57840270.8,2.2800000000000002,5,4,3,2.43,3.0,8.2,4.38,865.8,4.04,883.4,2.94,0.0,0.0,0.0,3.3,2.2
20060525,1591.425,0.0315,41049372.0,1531.09,1286.39,1196.06,802,246,32,4,2,824,874,0.0,0.1,64513022.6,1.92,5,4,3,1.59,2.34,8.8,0.6900000000000001,891.0,3.68,895.0,2.94,0.0,0.0,0.0,2.3,2.2
20060524,1590.924,-0.8493,57270432.0,1525.85,1282.44,1194.13,238,836,24,14,6,756,851,0.0,-2.8499999999999996,68420169.6,2.52,5,4,3,-1.6800000000000002,0.78,12.2,1.47,918.4,3.28,899.4,2.8499999999999996,0.0,0.0,0.0,1.7,2.2
20060523,1604.552,-3.2055,69900145.0,1520.19,1278.31,1192.18,136,914,19,52,11,883,878,0.0,-10.700000000000001,71162190.0,2.94,5,4,3,-2.2199999999999998,-1.3800000000000001,12.6,2.61,960.8,3.68,904.0,2.91,0.0,0.0,0.0,0.9,2.4
20060522,1657.689,-0.1118,77258873.0,1512.85,1274.07,1190.26,864,169,52,10,10,988,945,0.0,-0.35000000000000003,74837169.0,3.09,5,4,3,2.0100000000000002,2.04,13.4,2.25,960.2,4.12,890.2,3.18,0.0,0.0,0.0,2.6,2.4
20060519,1659.545,2.6133,77086291.0,1500.26,1269.32,1188.17,915,123,78,5,15,1004,927,0.0,8.7,76930448.4,3.0,5,4,3,2.2800000000000002,2.64,23.0,1.9500000000000002,954.4,4.2,872.0,3.18,0.0,0.0,0.0,3.4,2.7
20060518,1617.281,-0.484,60585107.0,1486.41,1264.56,1186.05,640,398,45,7,19,961,896,0.0,-1.6,75191940.6,2.43,5,4,3,0.6900000000000001,2.19,24.8,2.31,931.8,4.12,845.2,3.18,0.0,0.0,0.0,2.3,2.9
20060517,1625.146,0.7373,70980534.0,1475.03,1260.17,1184.22,802,266,53,7,8,968,874,0.0,2.45,77718586.2,2.73,5,4,3,1.5,2.31,25.2,0.96,908.2,4.28,813.0,3.24,0.0,0.0,0.0,2.7,2.9
20060516,1613.251,-3.0549,88275040.0,1461.97,1255.69,1182.4,252,798,30,74,15,880,809,0.0,-10.2,76065898.6,3.4799999999999995,5,4,3,-1.56,-1.26,29.4,1.53,886.8,3.96,786.8,3.09,0.0,0.0,0.0,1.0,3.0
20060515,1664.088,3.8217,87725270.0,1448.82,1251.48,1180.54,970,54,198,0,58,959,854,0.0,12.75,71347671.4,3.69,5,4,3,2.67,3.0,32.6,5.34,869.0,4.4,763.8,3.3600000000000003,0.0,0.0,0.0,4.3,3.7
20060512,1602.832,4.2576,68393752.0,1430.1,1246.87,1178.54,958,81,126,0,24,891,793,0.0,14.2,64126748.4,3.21,5,4,3,2.52,3.0,23.8,3.0300000000000002,809.0,4.4,717.2,3.33,0.0,0.0,0.0,4.2,3.7
20060511,1537.3770000000006,-0.5376,73218335.0,1415.08,1242.68,1176.76,360,680,53,2,21,843,735,0.0,-1.7999999999999998,59360406.6,3.69,5,4,3,-0.9299999999999999,2.79,20.8,3.0300000000000002,733.0,4.6,673.0,3.2700000000000005,0.0,0.0,0.0,2.4,3.5
20060510,1545.687,0.9487,62717096.0,1404.44,1239.04,1175.29,726,302,75,1,29,861,743,0.0,3.15,52238428.4,3.5999999999999996,5,4,3,1.23,2.91,17.8,4.89,665.0,5.16,640.4,3.4799999999999995,0.0,0.0,0.0,3.3,3.5
20060509,1531.161,2.2749,64683904.0,1392.16,1235.29,1173.8,956,73,91,0,31,791,694,0.0,7.6,49377139.0,3.93,5,4,3,2.58,3.0,13.0,7.14,588.6,5.36,602.2,3.4499999999999997,0.0,0.0,0.0,4.1,3.4
20060508,1497.104,3.9495,51620655.0,1380.07,1231.73,1172.41,965,51,79,1,14,659,621,0.0,13.149999999999999,45090125.4,3.42,5,4,3,2.7,2.94,8.4,5.01,508.2,5.2,563.0,3.3000000000000003,0.0,0.0,0.0,4.3,3.0
20060428,1440.223,1.6581,44562043.0,1369.9,1228.34,1171.22,570,436,33,0,9,511,572,0.0,5.550000000000001,45169155.0,2.9699999999999998,5,4,3,0.39,3.0,6.8,3.96,458.2,4.48,542.8,3.1500000000000004,0.0,0.0,0.0,3.2,2.6
20060427,1416.7320000000002,-0.0526,37608444.0,1363.78,1225.44,1170.25,540,496,27,6,6,503,572,0.0,-0.2,45370567.0,2.4899999999999998,5,4,3,0.12,1.92,5.4,3.33,467.2,4.32,553.0,3.09,0.0,0.0,0.0,2.5,2.5
20060426,1417.477,1.2652,48410649.0,1359.18,1222.65,1169.45,771,269,44,7,5,479,552,0.0,4.2,46509535.8,3.12,5,4,3,1.44,2.19,5.2,2.88,469.0,4.08,559.2,2.9699999999999998,0.0,0.0,0.0,3.0,2.5
20060425,1399.767,-0.7107,43248836.0,1354.11,1219.98,1168.72,464,578,32,9,8,389,498,0.0,-2.3499999999999996,44943038.6,2.88,5,4,3,-0.33,1.6800000000000002,4.8,5.01,516.2,3.0,588.6,2.55,0.0,0.0,0.0,2.2,2.5
20060424,1409.786,-0.4946,52015803.0,1350.14,1217.46,1168.11,272,780,29,55,6,409,520,0.0,-1.6500000000000001,43650307.6,3.57,5,4,3,-1.44,-0.9299999999999999,3.6,5.01,595.4,2.76,630.2,2.4899999999999998,0.0,0.0,0.0,2.0,2.5
20060421,1416.793,2.2291,45569103.0,1344.95,1215.06,1167.35,626,409,19,6,2,556,623,0.0,7.45,41691099.2,3.2700000000000005,5,4,3,0.63,1.56,2.8,2.13,677.6,3.28,670.4,2.79,0.0,0.0,0.0,3.0,2.7
20060420,1385.9,-0.7734,43303288.0,1338.7,1212.76,1166.65,278,782,17,8,5,512,603,0.0,-2.6,40151522.4,3.24,5,4,3,-1.44,1.08,2.4,6.24,742.6,2.76,694.6,2.61,0.0,0.0,0.0,2.2,2.8
20060419,1396.7020000000002,0.8366,40578163.0,1334.6,1210.73,1166.1,359,684,18,2,3,715,699,0.0,2.8000000000000003,39750675.8,3.06,5,4,3,-0.9299999999999999,2.4000000000000004,1.4,6.42,779.4,3.68,707.2,2.9699999999999998,0.0,0.0,0.0,2.9,2.5
20060418,1385.114,0.4715,36785181.0,1329.2,1208.55,1165.42,389,640,10,1,2,785,706,0.0,1.55,39060857.6,2.82,5,4,3,-0.72,2.46,1.4,4.29,822.8,3.8,720.0,2.94,0.0,0.0,0.0,2.6,2.4
20060417,1378.614,1.4031,42219761.0,1324.34,1206.47,1164.74,588,423,13,1,2,820,721,0.0,4.699999999999999,40477903.0,3.12,5,4,3,0.48,2.58,1.6,3.75,853.6,3.84,733.0,2.94,0.0,0.0,0.0,3.0,2.5
20060414,1359.5379999999998,2.0421,37871219.0,1319.62,1204.49,1163.99,1014,69,18,1,0,881,744,0.0,6.800000000000001,40317036.4,2.82,5,4,3,2.61,2.67,1.8,0.0,872.8,4.04,739.6,3.0300000000000002,0.0,0.0,0.0,3.1,2.5
20060413,1332.33,-2.0441,41299055.0,1316.15,1202.59,1163.36,139,950,6,6,0,696,666,0.0,-6.800000000000001,40876003.6,3.0300000000000002,5,4,3,-2.2199999999999998,0.0,2.4,0.0,869.8,3.2,731.8,2.73,0.0,0.0,0.0,1.1,2.5
20060412,1360.132,-0.1539,37129072.0,1314.74,1200.98,1162.93,475,571,13,2,3,932,763,0.0,-0.5,40959207.6,2.73,5,4,3,-0.27,2.19,2.8,3.21,895.6,4.16,732.0,3.12,0.0,0.0,0.0,2.4,2.8
20060411,1362.229,0.2316,43870408.0,1310.79,1199.25,1162.21,459,569,20,0,3,939,771,0.0,0.75,41086032.8,3.21,5,4,3,-0.33,3.0,2.2,4.08,878.0,4.28,714.2,3.24,0.0,0.0,0.0,2.7,2.9
20060410,1359.081,1.2,41415428.0,1306.32,1197.58,1161.45,942,93,21,0,3,916,754,0.0,4.0,39738761.2,3.12,5,4,3,2.46,3.0,2.2,4.08,850.6,4.32,686.4,3.3000000000000003,0.0,0.0,0.0,3.3,3.0
